"time","anomaly"
19941019,0.727119,
19941026,0.881383,
19941102,1.07552,
19941109,1.20849,
19941116,1.10085,
19941123,1.17619,
19941130,1.35448,
19941207,1.2511,
19941214,1.23588,
19941221,1.23147,
19941228,1.20791,
19950104,0.965649,
19950111,0.913727,
19950118,0.878608,
19950125,0.745415,
19950201,0.692577,
19950208,0.656973,
19950215,0.471654,
19950222,0.607084,
19950301,0.662171,
19950308,0.298999,
19950315,0.427437,
19950322,0.278505,
19950329,0.173493,
19950405,0.295298,
19950412,0.079428,
19950419,0.321734,
19950426,-0.00216823,
19950503,0.13849,
19950510,-0.18876,
19950517,-0.239676,
19950524,-0.295727,
19950531,-0.0659677,
19950607,-0.0866185,
19950614,0.0681167,
19950621,-0.0851196,
19950628,-0.176882,
19950705,-0.110707,
19950712,-0.251945,
19950719,-0.375249,
19950726,-0.411671,
19950802,-0.363468,
19950809,-0.70628,
19950816,-0.504705,
19950823,-0.573972,
19950830,-0.892717,
19950906,-0.830824,
19950913,-0.798735,
19950920,-0.720723,
19950927,-0.896608,
19951004,-1.14812,
19951011,-1.14898,
19951018,-0.997642,
19951025,-1.17688,
19951101,-1.11931,
19951108,-0.946981,
19951115,-1.00863,
19951122,-1.15895,
19951129,-0.996047,
19951206,-1.04431,
19951213,-1.2064,
19951220,-1.06515,
19951227,-0.978203,
19960103,-1.08419,
19960110,-1.0573,
19960117,-0.826813,
19960124,-0.841284,
19960131,-0.963881,
19960207,-1.19709,
19960214,-1.00571,
19960221,-1.05916,
19960228,-0.673788,
19960306,-0.883134,
19960313,-0.630663,
19960320,-0.535172,
19960327,-0.649154,
19960403,-0.608173,
19960410,-0.336329,
19960417,-0.496028,
19960424,-0.206561,
19960501,-0.439404,
19960508,-0.29842,
19960515,-0.594204,
19960522,-0.66467,
19960529,-0.467842,
19960605,-0.400798,
19960612,-0.419463,
19960619,-0.347701,
19960626,-0.197338,
19960703,0.147278,
19960710,-0.215964,
19960717,-0.198313,
19960724,-0.276456,
19960731,-0.496064,
19960807,-0.346777,
19960814,-0.419664,
19960821,-0.324275,
19960828,-0.299442,
19960904,-0.409599,
19960911,-0.54048,
19960918,-0.321263,
19960925,-0.467478,
19961002,-0.575345,
19961009,-0.564824,
19961016,-0.444015,
19961023,-0.541259,
19961030,-0.602288,
19961106,-0.611809,
19961113,-0.536612,
19961120,-0.37593,
19961127,-0.486947,
19961204,-0.355126,
19961211,-0.524604,
19961218,-0.682611,
19961225,-0.776417,
19970101,-0.836703,
19970108,-0.727171,
19970115,-0.851445,
19970122,-0.756641,
19970129,-0.480293,
19970205,-0.591888,
19970212,-0.388732,
19970219,-0.525192,
19970226,-0.450309,
19970305,-0.47815,
19970312,-0.443067,
19970319,0.0247091,
19970326,-0.145815,
19970402,-0.0804202,
19970409,0.119436,
19970416,0.225714,
19970423,0.549423,
19970430,0.500061,
19970507,0.759996,
19970514,0.579671,
19970521,0.692158,
19970528,0.965427,
19970604,1.02632,
19970611,1.20228,
19970618,1.35358,
19970625,1.53716,
19970702,1.49112,
19970709,1.54369,
19970716,1.70974,
19970723,1.64192,
19970730,1.78467,
19970806,1.75953,
19970813,1.93456,
19970820,2.01034,
19970827,1.96183,
19970903,2.03622,
19970910,2.11961,
19970917,2.14233,
19970924,2.17261,
19971001,2.35756,
19971008,2.46203,
19971015,2.41897,
19971022,2.52958,
19971029,2.47951,
19971105,2.50181,
19971112,2.6216,
19971119,2.63088,
19971126,2.76585,
19971203,2.55414,
19971210,2.61353,
19971217,2.67184,
19971224,2.6341,
19971231,2.59108,
19980107,2.5355,
19980114,2.38882,
19980121,2.31601,
19980128,2.33982,
19980204,2.41025,
19980211,2.21936,
19980218,1.80005,
19980225,1.65876,
19980304,1.38804,
19980311,1.49878,
19980318,1.31633,
19980325,1.41222,
19980401,1.12342,
19980408,0.940577,
19980415,0.613989,
19980422,0.642515,
19980429,0.785438,
19980506,1.26477,
19980513,0.866807,
19980520,0.391861,
19980527,0.0474522,
19980603,-0.627211,
19980610,-0.857337,
19980617,-0.997112,
19980624,-1.17422,
19980701,-1.12462,
19980708,-1.21405,
19980715,-1.42526,
19980722,-1.46734,
19980729,-1.44337,
19980805,-1.4574,
19980812,-1.46454,
19980819,-1.66737,
19980826,-1.25251,
19980902,-1.22408,
19980909,-0.89272,
19980916,-1.06787,
19980923,-1.27733,
19980930,-1.67546,
19981007,-1.47673,
