"time","anomaly"
19941012,2.13792,
19941019,2.5719,
19941026,1.92596,
19941102,1.63579,
19941109,1.12074,
19941116,0.545402,
19941123,-0.165565,
19941130,0.148315,
19941207,0.177117,
19941214,-0.14743,
19941221,0.142785,
19941228,0.197632,
19950104,-0.239885,
19950111,-0.372694,
19950118,-0.484404,
19950125,-0.239957,
19950201,-0.291434,
19950208,-0.11502,
19950215,0.393058,
19950222,0.459054,
19950301,0.611708,
19950308,0.269012,
19950315,0.0404158,
19950322,0.0560426,
19950329,0.0111038,
19950405,0.44238,
19950412,0.0277562,
19950419,-0.119081,
19950426,0.230631,
19950503,0.0105017,
19950510,-0.101527,
19950517,0.0676193,
19950524,-0.211069,
19950531,0.0066362,
19950607,0.0481428,
19950614,-0.0365374,
19950621,-0.0764327,
19950628,-0.267768,
19950705,-0.0394181,
19950712,-0.563403,
19950719,-0.667155,
19950726,-0.090631,
19950802,-0.535934,
19950809,-0.37515,
19950816,-0.00253707,
19950823,0.0250224,
19950830,-0.251007,
19950906,-0.288074,
19950913,0.15172,
19950920,0.107202,
19950927,0.232473,
19951004,0.00342047,
19951011,-0.12623,
19951018,-0.0181192,
19951025,-0.283462,
19951101,-0.6398,
19951108,-0.54085,
19951115,-0.424171,
19951122,-0.284635,
19951129,0.103158,
19951206,0.43795,
19951213,0.981309,
19951220,0.369787,
19951227,0.188287,
19960103,0.304507,
19960110,0.270448,
19960117,0.071056,
19960124,0.401843,
19960131,0.278619,
19960207,0.528209,
19960214,0.160342,
19960221,0.084015,
19960228,0.192179,
19960306,-0.114645,
19960313,-0.128592,
19960320,-0.211598,
19960327,-0.499031,
19960403,-0.2806,
19960410,-0.286771,
19960417,-0.446217,
19960424,-0.142359,
19960501,0.0244925,
19960508,-0.224856,
19960515,-0.1681,
19960522,-0.314499,
19960529,-0.169051,
19960605,-0.192167,
19960612,-0.0132935,
19960619,-0.244452,
19960626,-0.565706,
19960703,-0.218089,
19960710,-0.0761807,
19960717,-0.858073,
19960724,-1.01351,
19960731,-0.781026,
19960807,-0.595487,
19960814,-0.975059,
19960821,-0.969442,
19960828,-1.11108,
